N23	t2	{1,2,4,3,5,8,10,15,12,17,7,13,18,19,14}|{6}#{11,16}|{9}	0.000975053	42.0333	146.467
N23	t3	{9}|{1,2,4,3,5,8,10,15,12,17,7,13,18,19,14}#{11,16}|{6}	0.000638854	36.2667	146.467
N24	t1	{11}|{16}#{9,6}|{1,2,4,3,5,8,10,15,12,17,7,13,18,19,14}	1	82.2667	114.633
N24	t2	{1,2,4,3,5,8,10,15,12,17,7,13,18,19,14}|{16}#{9,6}|{11}	0	17.0667	114.633
N24	t3	{11}|{1,2,4,3,5,8,10,15,12,17,7,13,18,19,14}#{9,6}|{16}	0	15.3	114.633
N25	t1	{9,6}|{11,16}#{12,17,7,13,18,19,14}|{1,2,4,3,5,8,10,15}	1	69.75	118.607
N25	t2	{1,2,4,3,5,8,10,15}|{11,16}#{12,17,7,13,18,19,14}|{9,6}	1.27093e-08	24.5491	118.607
N25	t3	{9,6}|{1,2,4,3,5,8,10,15}#{12,17,7,13,18,19,14}|{11,16}	1.25371e-08	24.308	118.607
N32	t1	{12,17,7,13,18,19,14}|{9,6,11,16}#{5,8,10,15}|{1,2,4,3}	0.973767	66.6027	156.529
N32	t2	{1,2,4,3}|{9,6,11,16}#{5,8,10,15}|{12,17,7,13,18,19,14}	0.0158934	47.5446	156.529
N32	t3	{12,17,7,13,18,19,14}|{1,2,4,3}#{5,8,10,15}|{9,6,11,16}	0.0103399	42.3817	156.529
N34	t1	{5}|{8}#{10,15}|{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}	0.994972	59.2667	129.133
N34	t2	{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}|{8}#{10,15}|{5}	0.00247262	34.7333	129.133
N34	t3	{5}|{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}#{10,15}|{8}	0.00255543	35.1333	129.133
N18	t1	{10}|{15}#{5,8}|{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}	1	70.8	100.2
N18	t2	{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}|{15}#{5,8}|{10}	0	15.5	100.2
N18	t3	{10}|{1,2,4,3,12,17,7,13,18,19,14,9,6,11,16}#{5,8}|{15}	0	13.9	100.2
N33	t1	{5,8}|{10,15}#{12,17,7,13,18,19,14,9,6,11,16}|{1,2,4,3}	1	87.2045	127.795
N33	t2	{1,2,4,3}|{10,15}#{12,17,7,13,18,19,14,9,6,11,16}|{5,8}	0	18.7102	127.795
N33	t3	{5,8}|{1,2,4,3}#{12,17,7,13,18,19,14,9,6,11,16}|{10,15}	0	21.8807	127.795
N22	t1	{12,17,7,13,18,19,14,9,6,11,16}|{5,8,10,15}#{4,3}|{1,2}	1	169.841	272.33
N22	t2	{1,2}|{5,8,10,15}#{4,3}|{12,17,7,13,18,19,14,9,6,11,16}	0	50.9489	272.33
N22	t3	{12,17,7,13,18,19,14,9,6,11,16}|{1,2}#{4,3}|{5,8,10,15}	0	51.5398	272.33
N21	t1	{4}|{3}#{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}|{1,2}	1	574.033	605.933
N21	t2	{1,2}|{3}#{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}|{4}	0	13.7333	605.933
N21	t3	{4}|{1,2}#{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}|{3}	0	18.1667	605.933
N19	t1	{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}|{4,3}#{2}|{1}	0.999527	198.5	469.167
N19	t2	{1}|{4,3}#{2}|{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}	1.94723e-05	102.533	469.167
N19	t3	{12,17,7,13,18,19,14,9,6,11,16,5,8,10,15}|{1}#{2}|{4,3}	0.000453582	168.133	469.167
