N32	t1	{10,15,5,8}|{1,2,3,4}#{16,11,6,9}|{18,13,17,12,7,19,14}	0.877737	39.6406	95.0647
N32	t2	{18,13,17,12,7,19,14}|{1,2,3,4}#{16,11,6,9}|{10,15,5,8}	0.0526685	26.567	95.0647
N32	t3	{10,15,5,8}|{18,13,17,12,7,19,14}#{16,11,6,9}|{1,2,3,4}	0.0695947	28.8571	95.0647
N24	t1	{16}|{11}#{6,9}|{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}	1	49.2333	73.5667
N24	t2	{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}|{11}#{6,9}|{16}	3.32599e-09	9.56667	73.5667
N24	t3	{16}|{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}#{6,9}|{11}	4.7994e-09	14.7667	73.5667
N23	t1	{6}|{9}#{16,11}|{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}	0.976998	41.1667	89.9667
N23	t2	{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}|{9}#{16,11}|{6}	0.0130315	25.6333	89.9667
N23	t3	{6}|{18,13,17,12,7,19,14,10,15,5,8,1,2,3,4}#{16,11}|{9}	0.00997075	23.1667	89.9667
N25	t1	{16,11}|{6,9}#{10,15,5,8,1,2,3,4}|{18,13,17,12,7,19,14}	0.999957	42.1027	73.3571
N25	t2	{18,13,17,12,7,19,14}|{6,9}#{10,15,5,8,1,2,3,4}|{16,11}	2.09702e-05	15.3705	73.3571
N25	t3	{16,11}|{18,13,17,12,7,19,14}#{10,15,5,8,1,2,3,4}|{6,9}	2.19464e-05	15.8839	73.3571
N33	t1	{10,15,5,8,1,2,3,4}|{16,11,6,9}#{19,14}|{18,13,17,12,7}	0.755753	38.0844	96.5563
N33	t2	{18,13,17,12,7}|{16,11,6,9}#{19,14}|{10,15,5,8,1,2,3,4}	0.12421	29.3656	96.5563
N33	t3	{10,15,5,8,1,2,3,4}|{18,13,17,12,7}#{19,14}|{16,11,6,9}	0.120037	29.1063	96.5563
N34	t1	{19}|{14}#{10,15,5,8,1,2,3,4,16,11,6,9}|{18,13,17,12,7}	1	125.417	155.6
N34	t2	{18,13,17,12,7}|{14}#{10,15,5,8,1,2,3,4,16,11,6,9}|{19}	0	13.9167	155.6
N34	t3	{19}|{18,13,17,12,7}#{10,15,5,8,1,2,3,4,16,11,6,9}|{14}	0	16.2667	155.6
N22	t1	{10,15,5,8,1,2,3,4,16,11,6,9}|{19,14}#{17,12,7}|{18,13}	0.550871	42.1458	115.625
N22	t2	{18,13}|{19,14}#{17,12,7}|{10,15,5,8,1,2,3,4,16,11,6,9}	0.17798	35.1875	115.625
N22	t3	{10,15,5,8,1,2,3,4,16,11,6,9}|{18,13}#{17,12,7}|{19,14}	0.271149	38.2917	115.625
N18	t1	{17}|{12}#{7}|{18,13,10,15,5,8,1,2,3,4,16,11,6,9,19,14}	1	122.188	156.5
N18	t2	{18,13,10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{12}#{7}|{17}	0	13	156.5
N18	t3	{17}|{18,13,10,15,5,8,1,2,3,4,16,11,6,9,19,14}#{7}|{12}	0	21.3125	156.5
N19	t1	{17,12}|{7}#{10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{18,13}	0.999978	74.2679	146
N19	t2	{18,13}|{7}#{10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{17,12}	1.12634e-05	36.0893	146
N19	t3	{17,12}|{18,13}#{10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{7}	1.09583e-05	35.6429	146
N20	t1	{10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{17,12,7}#{13}|{18}	1	136.119	174.143
N20	t2	{18}|{17,12,7}#{13}|{10,15,5,8,1,2,3,4,16,11,6,9,19,14}	0	17.1429	174.143
N20	t3	{10,15,5,8,1,2,3,4,16,11,6,9,19,14}|{18}#{13}|{17,12,7}	0	20.881	174.143
