N34	t3	{6}|{2,1,4,3,8,5,15,10,12,17,7,13,18,14,19}#{16,11}|{9}	5.93243e-07	63.1	243.9
N18	t1	{16}|{11}#{6,9}|{2,1,4,3,8,5,15,10,12,17,7,13,18,14,19}	1	159.767	211.8
N18	t2	{2,1,4,3,8,5,15,10,12,17,7,13,18,14,19}|{11}#{6,9}|{16}	0	23.5333	211.8
N18	t3	{16}|{2,1,4,3,8,5,15,10,12,17,7,13,18,14,19}#{6,9}|{11}	0	28.5	211.8
N33	t1	{6,9}|{16,11}#{12,17,7,13,18,14,19}|{2,1,4,3,8,5,15,10}	1	110.955	190.013
N33	t2	{2,1,4,3,8,5,15,10}|{16,11}#{12,17,7,13,18,14,19}|{6,9}	0	37.433	190.013
N33	t3	{6,9}|{2,1,4,3,8,5,15,10}#{12,17,7,13,18,14,19}|{16,11}	0	41.625	190.013
N32	t1	{12,17,7,13,18,14,19}|{6,9,16,11}#{8,5,15,10}|{2,1,4,3}	0.972441	81.5915	196.904
N32	t2	{2,1,4,3}|{6,9,16,11}#{8,5,15,10}|{12,17,7,13,18,14,19}	0.0154446	59.2902	196.904
N32	t3	{12,17,7,13,18,14,19}|{2,1,4,3}#{8,5,15,10}|{6,9,16,11}	0.0121146	56.0223	196.904
N25	t1	{8}|{5}#{15,10}|{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}	0.993312	53.1667	114.767
N25	t2	{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}|{5}#{15,10}|{8}	0.00257205	28.1667	114.767
N25	t3	{8}|{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}#{15,10}|{5}	0.00411587	33.4333	114.767
N26	t1	{15}|{10}#{8,5}|{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}	1	79.2667	108.2
N26	t2	{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}|{10}#{8,5}|{15}	0	12.0667	108.2
N26	t3	{15}|{2,1,4,3,12,17,7,13,18,14,19,6,9,16,11}#{8,5}|{10}	0	16.8667	108.2
N27	t1	{8,5}|{15,10}#{12,17,7,13,18,14,19,6,9,16,11}|{2,1,4,3}	1	91.2955	133.739
N27	t2	{2,1,4,3}|{15,10}#{12,17,7,13,18,14,19,6,9,16,11}|{8,5}	0	21.2898	133.739
N27	t3	{8,5}|{2,1,4,3}#{12,17,7,13,18,14,19,6,9,16,11}|{15,10}	0	21.1534	133.739
N31	t1	{12,17,7,13,18,14,19,6,9,16,11}|{8,5,15,10}#{4,3}|{2,1}	1	201.801	322.415
N31	t2	{2,1}|{8,5,15,10}#{4,3}|{12,17,7,13,18,14,19,6,9,16,11}	0	57.1023	322.415
N31	t3	{12,17,7,13,18,14,19,6,9,16,11}|{2,1}#{4,3}|{8,5,15,10}	0	63.5114	322.415
N28	t1	{4}|{3}#{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}|{2,1}	1	760.733	788.267
N28	t2	{2,1}|{3}#{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}|{4}	0	12.1	788.267
N28	t3	{4}|{2,1}#{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}|{3}	0	15.4333	788.267
N29	t1	{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}|{4,3}#{1}|{2}	0.999488	263.7	644.467
N29	t2	{2}|{4,3}#{1}|{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}	0.000489957	228.2	644.467
N29	t3	{12,17,7,13,18,14,19,6,9,16,11,8,5,15,10}|{2}#{1}|{4,3}	2.22782e-05	152.567	644.467
