,.,tc180s4g00039,hum1sNW_018397279.1g00050,.,.,dz186s9g01145,.,hli2s4g00263,.,.,opy300s17g00785,.,.,.,.,ga198s7g02537,.,.
cpa1s1g00972,cca301s1g00448,tc180s4g00040,hum1sNW_018397279.1g00051,.,dz186s16g00200,dz186s9g01146,.,hli2s4g00262,.,.,opy300s17g00784,.,.,.,.,ga198s7g02538,.,.
.,.,tc180s4g00041,hum1sNW_018397279.1g00052,.,dz186s16g00199,.,.,hli2s4g00261,.,.,opy300s17g00783,.,.,.,.,ga198s7g02539,.,.
cpa1s1g00971,.,tc180s4g00042,.,.,.,dz186s9g01147,hli2s8g00208,hli2s4g00254,.,opy300s25g00614,opy300s17g00782,opy300s32g00982,.,.,.,ga198s7g02540,.,.
cpa1s1g00970,.,tc180s4g00043,hum1sNW_018397279.1g00053,dz186s6g00912,.,dz186s9g01148,.,.,.,.,opy300s17g00781,opy300s32g00983,opy300s34g00199,.,.,ga198s7g02541,.,ga198s9g00319
cpa1s1g00969,.,tc180s4g00044,.,.,dz186s16g00196,dz186s9g01149,.,.,.,opy300s25g00615,opy300s17g00780,.,.,.,ga198s11g03370,.,.,.
.,.,tc180s4g00045,hum1sNW_018397279.1g00054,dz186s6g00913,.,dz186s9g01150,hli2s8g00206,.,.,opy300s25g00618,opy300s17g00779,.,opy300s34g00198,.,.,ga198s7g02543,.,.
cpa1s1g00968,cca301s1g00440,tc180s4g00046,hum1sNW_018397279.1g00055,.,.,dz186s9g01151,.,.,.,.,.,opy300s32g00985,opy300s34g00197,.,.,.,ga198s4g01520,ga198s9g00320
.,.,tc180s4g00047,hum1sNW_018397279.1g00056,dz186s6g00914,.,dz186s9g01152,.,.,.,.,.,opy300s32g00986,.,.,.,.,ga198s4g01518,.
cpa1s1g00967,.,tc180s4g00048,hum1sNW_018397279.1g00058,.,dz186s16g00192,dz186s9g01153,hli2s8g00204,.,.,opy300s25g00619,.,opy300s32g00987,.,.,.,.,ga198s4g01517,.
.,cca301s1g00438,tc180s4g00049,hum1sNW_018397279.1g00059,.,.,dz186s9g01155,hli2s8g00203,.,.,.,opy300s17g00778,.,.,.,.,ga198s7g02545,.,.
cpa1s1g00966,cca301s1g00437,tc180s4g00050,.,.,.,.,hli2s8g00202,.,.,.,.,.,opy300s34g00196,.,.,.,.,ga198s9g00322
.,cca301s1g00436,tc180s4g00051,hum1sNW_018397279.1g00060,.,.,dz186s9g01156,.,.,.,.,opy300s17g00777,.,opy300s34g00195,.,.,.,.,.
.,cca301s1g00435,tc180s4g00052,.,.,.,dz186s9g01157,.,.,.,.,.,.,.,.,.,.,.,ga198s9g00323
cpa1s1g01798,cca301s1g00434,tc180s4g00053,hum1sNW_018397279.1g00061,dz186s6g00915,dz186s16g00190,dz186s9g01158,hli2s8g00201,.,.,.,.,opy300s32g00988,opy300s34g00194,.,.,.,ga198s4g01516,ga198s9g00324
cpa1s1g01773,cca301s1g00430,tc180s4g00054,hum1sNW_018397279.1g00063,.,.,dz186s9g01159,hli2s8g00200,.,opy300s20g00060,opy300s25g00621,.,.,opy300s34g00193,.,.,.,.,ga198s9g00325
cpa1s1g01772,cca301s1g00429,tc180s4g00055,hum1sNW_018397279.1g00064,dz186s6g00916,.,dz186s9g01160,hli2s8g00197,hli2s4g00252,opy300s20g00061,.,opy300s17g00775,opy300s32g00989,.,ga198s10g01967,.,.,.,.
cpa1s1g01770,cca301s1g00428,tc180s4g00056,hum1sNW_018397279.1g00065,.,dz186s16g00189,.,.,hli2s4g00251,.,.,.,opy300s32g00990,.,.,.,.,ga198s4g01513,.
.,.,tc180s4g00057,hum1sNW_018397279.1g00066,dz186s6g00917,dz186s16g00187,.,hli2s8g00196,.,.,.,.,.,.,.,.,.,.,.
cpa1s1g01769,cca301s1g00427,tc180s4g00058,hum1sNW_018397279.1g00067,dz186s6g00918,.,dz186s9g01161,hli2s8g00195,hli2s4g00250,.,.,opy300s17g00774,opy300s32g00991,.,.,.,ga198s7g02546,.,ga198s9g00326
cpa1s1g01799,cca301s1g00426,tc180s4g00059,hum1sNW_018397279.1g00068,.,dz186s16g00186,dz186s9g01162,hli2s8g00194,.,.,opy300s25g00623,opy300s17g00773,opy300s32g00992,opy300s34g00192,.,ga198s11g03372,ga198s7g02547,ga198s4g01511,.
cpa1s1g01803,cca301s1g00425,tc180s4g00060,hum1sNW_018397279.1g00069,.,.,dz186s9g01163,hli2s8g00193,hli2s4g00249,.,opy300s25g00624,.,opy300s32g00993,.,.,ga198s11g03373,.,.,.
cpa1s1g01804,cca301s1g00424,tc180s4g00061,hum1sNW_018397279.1g00070,.,.,dz186s9g01164,.,hli2s4g00247,.,opy300s25g00625,.,.,opy300s34g00191,.,ga198s11g03374,.,.,.
cpa1s1g01805,cca301s1g00423,tc180s4g00062,hum1sNW_018397279.1g00071,.,.,dz186s9g01165,hli2s8g00192,hli2s4g00246,.,.,opy300s17g00772,opy300s32g00994,opy300s34g00190,.,.,ga198s7g02548,.,.
cpa1s1g01806,.,tc180s4g00063,hum1sNW_018397279.1g00072,.,dz186s16g00185,dz186s9g01166,hli2s8g00191,.,.,.,opy300s17g00771,opy300s32g00995,opy300s34g00189,.,.,.,.,ga198s9g00327
cpa1s1g01807,cca301s1g00420,tc180s4g00064,hum1sNW_018397279.1g00073,dz186s6g00919,dz186s16g00184,dz186s9g01167,hli2s8g00190,hli2s4g00245,.,.,opy300s17g00770,.,.,.,.,ga198s7g02549,.,.
.,cca301s1g00419,tc180s4g00065,hum1sNW_018397279.1g00074,.,dz186s16g00183,.,hli2s8g00189,.,.,.,.,.,.,.,.,ga198s7g02550,.,.
.,.,tc180s4g00066,hum1sNW_018397279.1g00075,.,.,.,.,hli2s4g00244,.,.,opy300s17g00768,.,opy300s34g00188,.,.,ga198s7g02554,.,.
.,.,tc180s4g00067,.,.,dz186s16g00182,.,.,.,.,.,.,opy300s32g00996,.,.,.,.,ga198s4g01509,.
.,.,tc180s4g00068,hum1sNW_018397279.1g00076,dz186s6g00920,.,.,hli2s8g00188,.,.,.,.,.,opy300s34g00187,.,.,.,.,ga198s9g00328
cpa1s1g01809,.,tc180s4g00069,hum1sNW_018397279.1g00077,.,dz186s16g00180,dz186s9g01170,.,hli2s4g00243,.,opy300s25g00626,opy300s17g00767,.,opy300s34g00186,.,.,ga198s7g02555,.,ga198s9g00329
cpa1s1g01811,cca301s1g00412,tc180s4g00070,hum1sNW_018397279.1g00078,dz186s6g00921,.,dz186s9g01171,hli2s8g00187,hli2s4g00241,.,.,.,opy300s32g00997,opy300s34g00185,.,.,.,ga198s4g01508,ga198s9g00330
cpa1s1g01812,cca301s1g00408,tc180s4g00071,hum1sNW_018397279.1g00079,.,.,dz186s9g01172,hli2s8g00186,hli2s4g00240,.,.,opy300s17g00766,opy300s32g00998,.,.,.,ga198s7g02556,ga198s4g01507,.
cpa1s1g01814,cca301s1g00407,tc180s4g00072,hum1sNW_018397279.1g00080,.,dz186s16g00179,dz186s9g01173,.,hli2s4g00239,.,.,opy300s17g00765,.,.,.,.,ga198s7g02557,.,.
cpa1s1g01775,.,tc180s4g00073,hum1sNW_018397279.1g00081,.,.,dz186s9g01174,.,hli2s4g00238,.,.,opy300s17g00764,.,.,.,.,ga198s7g02558,.,.
cpa1s1g01776,cca301s1g00406,tc180s4g00074,hum1sNW_018397279.1g00082,.,.,dz186s9g01175,.,hli2s4g00237,.,opy300s25g00628,.,opy300s32g00999,.,.,ga198s11g03375,.,.,.
.,cca301s1g00399,tc180s4g00075,hum1sNW_018397279.1g00083,dz186s6g00922,.,.,hli2s8g00184,hli2s4g00236,.,.,opy300s17g00763,opy300s32g01000,.,.,.,.,ga198s4g01506,.
cpa1s1g01777,cca301s1g00398,tc180s4g00076,hum1sNW_018397279.1g00084,.,.,dz186s9g01176,hli2s8g00183,hli2s4g00235,.,opy300s25g00629,opy300s17g00762,opy300s32g01001,opy300s34g00184,.,.,ga198s7g02559,ga198s4g01505,ga198s9g00331
cpa1s1g01778,cca301s1g00397,tc180s4g00077,hum1sNW_018397279.1g00086,dz186s6g00923,.,.,hli2s8g00182,.,opy300s20g00062,.,opy300s17g00761,.,.,.,.,ga198s7g02560,.,.
cpa1s1g01779,.,tc180s4g00078,hum1sNW_018397279.1g00087,dz186s6g00924,dz186s16g00178,dz186s9g01177,.,.,.,.,opy300s17g00760,.,.,ga198s10g01966,.,ga198s7g02561,.,.
cpa1s1g01780,cca301s1g00396,tc180s4g00079,hum1sNW_018397279.1g00088,.,dz186s16g00177,dz186s9g01178,.,hli2s4g00233,.,.,opy300s17g00759,opy300s32g01002,opy300s34g00183,.,.,ga198s7g02562,ga198s4g01504,.
cpa1s1g01787,cca301s1g00395,tc180s4g00080,hum1sNW_018397279.1g00089,dz186s6g00925,.,dz186s9g01179,hli2s8g00179,hli2s4g00232,opy300s20g00064,opy300s25g00631,opy300s17g00758,.,opy300s34g00182,ga198s10g01965,ga198s11g03376,.,.,ga198s9g00361
cpa1s1g01788,cca301s1g00394,tc180s4g00081,hum1sNW_018397279.1g00091,.,dz186s16g00176,.,.,hli2s4g00231,.,.,opy300s17g00757,opy300s32g01004,.,.,.,ga198s7g02563,.,.
.,cca301s1g00393,tc180s4g00082,hum1sNW_018397279.1g00092,.,dz186s16g00175,dz186s9g01180,hli2s8g00178,hli2s4g00230,.,.,.,opy300s32g01005,opy300s34g00181,.,.,.,ga198s4g01498,ga198s9g00335
.,cca301s1g00391,tc180s4g00083,hum1sNW_018397279.1g00094,.,.,dz186s9g01181,.,.,.,opy300s25g00632,.,.,opy300s34g00180,.,.,.,.,ga198s9g00336
.,cca301s1g00390,tc180s4g00084,hum1sNW_018397279.1g00095,.,.,dz186s9g01182,hli2s8g00177,hli2s4g00229,.,.,opy300s17g00756,opy300s32g01006,opy300s34g00179,.,.,ga198s7g02564,ga198s4g01496,.
.,cca301s1g00389,tc180s4g00085,hum1sNW_018397279.1g00096,dz186s6g00926,.,dz186s9g01183,hli2s8g00176,.,opy300s20g00065,opy300s25g00633,.,opy300s32g01007,.,.,.,.,ga198s4g01495,.
cpa1s1g01795,cca301s1g00388,tc180s4g00086,hum1sNW_018397279.1g00097,.,.,dz186s9g01184,.,.,opy300s20g00066,.,opy300s17g00755,opy300s32g01008,opy300s34g00178,.,.,ga198s7g02565,ga198s4g01494,.
cpa1s1g01763,cca301s1g00387,tc180s4g00087,hum1sNW_018397279.1g00098,.,.,dz186s9g01185,hli2s8g00175,.,opy300s20g00067,opy300s25g00634,opy300s17g00754,.,opy300s34g00177,ga198s10g01964,.,.,.,ga198s9g00337
cpa1s1g01762,cca301s1g00386,tc180s4g00088,hum1sNW_018397279.1g00099,.,.,dz186s9g01186,.,hli2s4g00228,.,.,opy300s17g00753,.,opy300s34g00176,.,.,ga198s7g02567,.,ga198s9g00340
cpa1s1g01757,.,tc180s4g00089,hum1sNW_018397279.1g00100,dz186s6g00927,dz186s16g00174,dz186s9g01187,hli2s8g00174,hli2s4g00227,.,.,.,.,opy300s34g00175,.,.,ga198s7g02568,ga198s4g01493,.
cpa1s1g00329,cca301s1g00384,tc180s4g00090,hum1sNW_018397279.1g00101,dz186s6g00928,.,.,hli2s8g00173,.,opy300s20g00068,.,.,opy300s32g01012,.,ga198s10g01963,.,.,.,.
cpa1s1g00330,cca301s1g00373,tc180s4g00091,hum1sNW_018397279.1g00102,.,.,dz186s9g01188,.,hli2s4g00226,.,.,opy300s17g00751,.,.,.,.,ga198s7g02569,.,.
.,.,tc180s4g00092,hum1sNW_018397279.1g00103,.,dz186s16g00173,dz186s9g01189,.,hli2s4g00225,.,opy300s25g00636,.,opy300s32g01014,.,.,.,.,.,.
cpa1s1g00331,cca301s1g00369,tc180s4g00093,hum1sNW_018397279.1g00106,.,dz186s16g00171,dz186s9g01190,hli2s8g00172,.,.,opy300s25g00638,.,opy300s32g01015,.,.,.,.,ga198s4g01492,ga198s9g00343
cpa1s1g00332,cca301s1g00368,tc180s4g00094,hum1sNW_018397279.1g00107,.,.,dz186s9g01191,hli2s8g00171,hli2s4g00222,opy300s20g00069,.,opy300s17g00748,opy300s32g01016,opy300s34g00174,.,.,ga198s7g02572,ga198s4g01491,ga198s9g00345
cpa1s1g00333,cca301s1g00367,tc180s4g00095,hum1sNW_018397279.1g00108,dz186s6g00929,.,dz186s9g01192,.,hli2s4g00221,.,.,opy300s17g00747,opy300s32g01017,opy300s34g00173,.,.,ga198s7g02573,.,.
.,.,tc180s4g00096,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,.,tc180s4g00097,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,.,tc180s4g00098,hum1sNW_018397279.1g00110,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
cpa1s1g00334,cca301s1g00360,tc180s4g00099,hum1sNW_018397279.1g00112,.,dz186s16g00170,.,.,hli2s4g00218,.,opy300s25g00639,.,opy300s32g01019,.,.,.,.,ga198s4g01490,.
cpa1s1g00335,.,tc180s4g00100,hum1sNW_018397279.1g00113,.,.,dz186s9g01193,.,hli2s4g00216,.,.,opy300s17g00744,opy300s32g01020,opy300s34g00171,.,.,.,.,ga198s9g00352
cpa1s1g00336,cca301s1g00359,tc180s4g00101,.,.,dz186s16g00169,.,.,hli2s4g00215,.,.,.,opy300s32g01021,opy300s34g00170,.,.,.,ga198s4g01489,ga198s9g00353
cpa1s1g00337,cca301s1g00358,tc180s4g00102,hum1sNW_018397279.1g00114,.,.,dz186s9g01194,.,.,.,.,.,opy300s32g01022,.,.,.,.,.,.
cpa1s1g00338,cca301s1g00356,tc180s4g00103,hum1sNW_018397279.1g00115,dz186s6g00901,.,dz186s9g01199,hli2s8g00169,.,.,.,opy300s17g00743,.,opy300s34g00169,.,.,.,.,ga198s9g00354
cpa1s1g00339,cca301s1g00355,tc180s4g00104,hum1sNW_018397279.1g00116,.,dz186s16g00168,dz186s9g01200,.,hli2s4g00214,opy300s20g00070,.,.,.,opy300s34g00168,ga198s10g01962,.,.,.,ga198s9g00357
cpa1s1g00340,cca301s1g00354,tc180s4g00105,hum1sNW_018397279.1g00117,.,.,dz186s9g01201,.,hli2s4g00213,opy300s20g00071,.,.,.,opy300s34g00167,.,.,.,.,ga198s9g00358
cpa1s1g00341,.,tc180s4g00106,hum1sNW_018397279.1g00118,.,dz186s16g00167,.,hli2s8g00168,.,opy300s20g00072,.,.,.,.,ga198s10g01960,.,.,.,.
cpa1s1g00342,cca301s1g00353,tc180s4g00107,hum1sNW_018397279.1g00119,dz186s6g00899,dz186s16g00166,dz186s9g01202,hli2s8g00167,hli2s4g00212,opy300s20g00073,.,opy300s17g00742,.,.,ga198s10g01959,.,ga198s7g02574,.,.
cpa1s1g00349,cca301s1g00352,tc180s4g00108,hum1sNW_018397279.1g00120,.,.,dz186s9g01204,.,hli2s4g00211,.,.,.,opy300s32g01023,.,.,.,.,ga198s4g01487,.
.,cca301s1g00351,tc180s4g00109,hum1sNW_018397279.1g00121,.,.,dz186s9g01205,.,.,.,.,.,.,.,.,.,.,.,.
cpa1s1g00351,cca301s1g00350,tc180s4g00110,hum1sNW_018397279.1g00122,.,.,dz186s9g01206,.,.,.,.,opy300s17g00741,.,opy300s34g00166,.,.,ga198s7g02577,.,ga198s9g00359
cpa1s1g00353,.,tc180s4g00111,hum1sNW_018397279.1g00124,dz186s6g00898,.,.,.,hli2s4g00208,.,.,.,.,.,ga198s10g01958,.,.,.,.
.,.,tc180s4g00112,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,.,tc180s4g00113,hum1sNW_018397279.1g00125,.,.,.,.,hli2s4g00207,.,.,.,.,opy300s34g00165,.,.,.,.,ga198s9g00360
.,cca301s1g00338,tc180s4g00114,hum1sNW_018397279.1g00126,dz186s6g00897,.,dz186s9g01208,hli2s8g00165,hli2s4g00205,.,.,opy300s17g00739,.,opy300s34g00164,.,.,ga198s7g02579,.,.
cpa1s1g00354,cca301s1g00336,tc180s4g00115,hum1sNW_018397279.1g00127,dz186s6g00896,.,.,hli2s8g00164,hli2s4g00204,.,.,opy300s17g00738,.,.,.,.,ga198s7g02580,.,.
cpa1s1g00355,cca301s1g00335,tc180s4g00116,hum1sNW_018397279.1g00128,.,dz186s16g00165,.,hli2s8g00163,hli2s4g00203,.,.,opy300s17g00737,opy300s32g01024,opy300s34g00163,.,.,.,ga198s4g01486,.
.,.,tc180s4g00117,hum1sNW_018397279.1g00129,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
cpa1s1g00356,cca301s1g00333,tc180s4g00118,hum1sNW_018397279.1g00130,.,.,dz186s9g01210,.,hli2s4g00202,.,opy300s25g00640,.,opy300s32g01026,.,.,.,.,ga198s4g01485,.
cpa1s1g00358,cca301s1g00332,tc180s4g00119,hum1sNW_018397279.1g00131,dz186s6g00895,dz186s16g00164,.,hli2s8g00159,hli2s4g00201,.,opy300s25g00641,opy300s17g00736,opy300s32g01027,opy300s34g00162,.,ga198s11g03377,ga198s7g02581,ga198s4g01483,ga198s9g00367
.,.,tc180s4g00120,hum1sNW_018397279.1g00133,.,.,dz186s9g01213,.,.,.,opy300s25g00642,.,.,.,.,ga198s11g03378,.,.,.
cpa1s1g00360,cca301s1g00330,tc180s4g00121,hum1sNW_018397279.1g00135,dz186s6g00894,.,.,hli2s8g00158,.,.,.,.,.,opy300s34g00160,.,.,.,.,.
cpa1s1g00361,cca301s1g00326,tc180s4g00122,hum1sNW_018397279.1g00136,.,.,dz186s9g01214,hli2s8g00157,.,opy300s20g00075,.,.,.,.,ga198s10g01957,.,.,.,.
cpa1s1g00362,cca301s1g00325,tc180s4g00123,hum1sNW_018397279.1g00137,dz186s6g00893,.,.,.,.,opy300s20g00076,.,opy300s17g00735,.,opy300s34g00159,ga198s10g01956,.,ga198s7g02582,.,ga198s9g00372
cpa1s1g00364,cca301s1g00324,tc180s4g00124,hum1sNW_018397279.1g00138,dz186s6g00892,dz186s16g00163,dz186s9g01215,hli2s8g00156,.,opy300s20g00078,opy300s25g00643,opy300s17g00734,opy300s32g01028,opy300s34g00158,.,ga198s11g03379,.,ga198s4g01482,ga198s9g00373
cpa1s1g00365,.,tc180s4g00125,hum1sNW_018397279.1g00139,.,dz186s16g00162,.,.,hli2s4g00200,.,opy300s25g00644,.,.,.,.,ga198s11g03380,.,.,.
cpa1s1g00366,cca301s1g00323,tc180s4g00126,hum1sNW_018397279.1g00141,.,.,dz186s9g01216,.,hli2s4g00198,.,opy300s25g00645,opy300s17g00733,.,.,.,ga198s11g03381,ga198s7g02583,.,.
cpa1s1g00367,cca301s1g00322,tc180s4g00127,hum1sNW_018397279.1g00142,dz186s6g00891,dz186s16g00161,.,hli2s8g00155,hli2s4g00197,.,.,opy300s17g00732,.,opy300s34g00157,.,.,ga198s7g02584,.,.
.,cca301s1g00320,tc180s4g00128,hum1sNW_018397279.1g00144,dz186s6g00890,dz186s16g00160,dz186s9g01217,.,.,opy300s20g00079,opy300s25g00646,opy300s17g00731,opy300s32g01030,opy300s34g00156,ga198s10g01952,.,ga198s7g02585,ga198s4g01478,ga198s9g00375
.,.,tc180s4g00129,.,.,dz186s16g00159,dz186s9g01218,.,hli2s4g00195,.,.,.,.,.,.,.,ga198s7g02586,ga198s4g01477,.
.,cca301s1g00319,tc180s4g00130,hum1sNW_018397279.1g00145,dz186s6g00888,.,dz186s9g01219,hli2s8g00154,.,.,.,opy300s17g00730,opy300s32g01031,.,.,.,.,.,.
cpa1s1g00369,cca301s1g00318,tc180s4g00131,hum1sNW_018397279.1g00146,dz186s6g00887,dz186s16g00158,dz186s9g01220,.,.,.,.,.,.,opy300s34g00155,ga198s10g01951,.,.,ga198s4g01476,ga198s9g00376
cpa1s1g00370,cca301s1g00316,tc180s4g00132,hum1sNW_018397279.1g00147,.,.,dz186s9g01221,.,.,.,opy300s25g00647,opy300s17g00725,opy300s32g01032,.,.,.,ga198s7g02587,ga198s4g01475,.
cpa1s1g00371,cca301s1g00315,tc180s4g00133,hum1sNW_018397279.1g00148,.,.,dz186s9g01222,.,.,.,.,.,opy300s32g01033,opy300s34g00154,.,.,.,ga198s4g01474,.
cpa1s1g00372,cca301s1g00313,tc180s4g00134,hum1sNW_018397279.1g00149,.,.,dz186s9g01223,.,hli2s4g00194,.,.,.,.,opy300s34g00153,.,.,.,.,ga198s9g00379
cpa1s1g00375,cca301s1g00312,tc180s4g00135,hum1sNW_018397279.1g00151,.,.,dz186s9g01224,.,hli2s4g00193,.,.,.,opy300s32g01035,opy300s34g00151,.,.,.,.,ga198s9g00381
.,.,tc180s4g00136,hum1sNW_018397279.1g00152,.,.,.,.,.,.,.,.,.,opy300s34g00150,.,.,.,.,.
cpa1s1g00376,cca301s1g00311,tc180s4g00137,hum1sNW_018397279.1g00154,.,dz186s16g00157,dz186s9g01225,.,hli2s4g00191,.,opy300s25g00649,opy300s17g00722,opy300s32g01037,opy300s34g00149,.,.,.,.,ga198s9g00384
cpa1s1g00377,.,tc180s4g00138,hum1sNW_018397279.1g00155,.,dz186s16g00156,dz186s9g01226,hli2s8g00153,.,.,.,opy300s17g00721,.,.,.,.,ga198s7g02592,.,.
