cpa1s2g01190,,tc180s10g00065,hum1sNW_018397268.1g00071,.,dz186s7g00531,.,.,hli2s15g01642,opy300s28g00548,.,.,.,.,.,.,.,.,.
cpa1s2g01189,,tc180s10g00066,hum1sNW_018397268.1g00072,dz186s4g00878,.,.,hli2s16g01199,hli2s15g01641,opy300s28g00549,.,opy300s41g00372,.,.,ga198s13g00150,.,ga198s4g01318,.,.
cpa1s2g01188,,tc180s10g00067,hum1sNW_018397268.1g00073,.,.,dz186s23g00275,hli2s16g01198,.,.,.,.,opy300s30g00912,.,.,.,.,ga198s6g01960,.
.,,tc180s10g00068,hum1sNW_018397268.1g00074,.,.,dz186s23g00276,.,.,.,.,.,opy300s30g00910,.,.,.,.,ga198s6g01961,.
.,,tc180s10g00069,hum1sNW_018397268.1g00075,.,dz186s7g00532,.,.,.,opy300s28g00543,.,.,opy300s30g00909,opy300s21g00036,ga198s13g00160,.,.,.,.
cpa1s2g01186,,tc180s10g00070,hum1sNW_018397268.1g00076,.,dz186s7g00533,dz186s23g00277,hli2s16g01197,hli2s15g01640,opy300s28g00542,.,.,opy300s30g00908,opy300s21g00037,ga198s13g00161,.,.,ga198s6g01962,.
.,,tc180s10g00071,hum1sNW_018397268.1g00077,.,dz186s7g00534,.,.,.,.,.,.,opy300s30g00907,.,.,.,.,ga198s6g01963,.
cpa1s2g01183,,tc180s10g00072,hum1sNW_018397268.1g00078,dz186s4g00879,.,dz186s23g00278,.,.,.,.,.,opy300s30g00905,opy300s21g00038,.,.,.,ga198s6g01965,ga198s10g00066
cpa1s2g01182,,tc180s10g00073,hum1sNW_018397268.1g00079,dz186s4g00880,.,dz186s23g00279,hli2s16g01194,hli2s15g01639,opy300s28g00541,.,.,opy300s30g00904,opy300s21g00039,.,.,.,ga198s6g01967,ga198s10g00067
cpa1s2g01181,,tc180s10g00074,hum1sNW_018397268.1g00080,dz186s4g00881,dz186s7g00535,dz186s23g00280,hli2s16g01193,hli2s15g01638,.,opy300s22g01106,.,opy300s30g00903,opy300s21g00040,.,ga198s5g03323,.,ga198s6g01968,ga198s10g00068
.,,tc180s10g00075,hum1sNW_018397268.1g00081,dz186s4g00882,.,.,hli2s16g01191,.,.,opy300s22g01107,.,.,opy300s21g00041,.,.,.,.,ga198s10g00069
cpa1s2g01180,,tc180s10g00076,hum1sNW_018397268.1g00082,.,.,.,.,.,.,.,opy300s41g00371,.,.,.,.,.,.,.
cpa1s2g01178,,tc180s10g00077,hum1sNW_018397268.1g00083,.,dz186s7g00536,dz186s23g00281,.,hli2s15g01637,.,.,.,opy300s30g00902,opy300s21g00042,.,.,.,ga198s6g01975,.
cpa1s2g01177,,tc180s10g00078,hum1sNW_018397268.1g00084,.,dz186s7g00537,dz186s23g00282,.,.,.,opy300s22g01108,opy300s41g00370,opy300s30g00901,opy300s21g00044,.,ga198s5g03322,.,ga198s6g01976,ga198s10g00070
cpa1s2g01176,,tc180s10g00079,hum1sNW_018397268.1g00085,.,dz186s7g00538,dz186s23g00283,hli2s16g01190,hli2s15g01636,opy300s28g00539,.,.,opy300s30g00900,opy300s21g00045,ga198s13g00164,.,.,ga198s6g01977,ga198s10g00071
.,,tc180s10g00080,hum1sNW_018397268.1g00086,.,dz186s7g00539,.,hli2s16g01189,.,.,.,.,opy300s30g00899,opy300s21g00046,.,.,.,ga198s6g01978,.
.,,tc180s10g00081,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,,tc180s10g00082,hum1sNW_018397268.1g00087,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,,tc180s10g00083,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,,tc180s10g00084,hum1sNW_018397268.1g00088,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
.,,tc180s10g00085,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
cpa1s2g01175,,tc180s10g00086,hum1sNW_018397268.1g00089,.,dz186s7g00540,dz186s23g00284,hli2s16g01186,hli2s15g01635,.,.,opy300s41g00369,.,.,.,.,.,.,ga198s10g00072
cpa1s2g01173,,tc180s10g00087,hum1sNW_018397268.1g00090,.,.,dz186s23g00285,.,hli2s15g01634,.,.,opy300s41g00368,.,opy300s21g00047,.,.,ga198s4g01320,.,.
cpa1s2g01172,,tc180s10g00088,hum1sNW_018397268.1g00091,dz186s4g00883,dz186s7g00541,.,hli2s16g01185,hli2s15g01633,.,.,opy300s41g00367,.,opy300s21g00048,.,.,ga198s4g01321,.,ga198s10g00073
.,,tc180s10g00089,hum1sNW_018397268.1g00092,.,.,dz186s23g00286,.,.,.,.,.,opy300s30g00898,.,.,.,.,.,.
cpa1s2g01171,,tc180s10g00090,hum1sNW_018397268.1g00093,dz186s4g00884,dz186s7g00542,dz186s23g00287,hli2s16g01181,hli2s15g01632,.,opy300s22g01109,.,opy300s30g00896,opy300s21g00049,.,.,.,ga198s6g01979,ga198s10g00074
cpa1s2g01170,,tc180s10g00091,hum1sNW_018397268.1g00094,dz186s4g00885,dz186s7g00543,dz186s23g00288,hli2s16g01180,.,.,opy300s22g01110,.,.,opy300s21g00050,.,ga198s5g03320,ga198s4g01323,.,ga198s10g00075
cpa1s2g01169,,tc180s10g00092,hum1sNW_018397268.1g00095,.,dz186s7g00544,.,.,hli2s15g01631,.,.,opy300s41g00366,opy300s30g00895,.,.,.,ga198s4g01324,ga198s6g01981,.
cpa1s2g01168,,tc180s10g00093,hum1sNW_018397268.1g00097,.,.,.,.,hli2s15g01630,.,.,opy300s41g00365,.,.,.,.,.,.,.
cpa1s2g01166,,tc180s10g00094,hum1sNW_018397268.1g00098,.,.,dz186s23g00289,hli2s16g01179,.,.,.,opy300s41g00364,opy300s30g00893,.,.,.,ga198s4g01325,ga198s6g01982,.
cpa1s2g01164,,tc180s10g00095,hum1sNW_018397268.1g00099,.,.,dz186s23g00290,.,.,.,.,.,opy300s30g00892,.,.,.,.,ga198s6g01983,.
.,,tc180s10g00096,hum1sNW_018397268.1g00100,dz186s4g00886,.,.,.,hli2s15g01628,.,.,opy300s41g00363,.,.,.,.,ga198s4g01326,.,.
.,,tc180s10g00097,hum1sNW_018397268.1g00101,.,.,dz186s23g00291,.,.,.,.,.,.,.,ga198s13g00165,.,.,ga198s6g01984,.
cpa1s2g01163,,tc180s10g00098,hum1sNW_018397268.1g00102,dz186s4g00887,.,.,.,.,opy300s28g00538,.,opy300s41g00362,opy300s30g00891,.,.,.,ga198s4g01327,.,.
cpa1s2g01161,,tc180s10g00099,hum1sNW_018397268.1g00103,dz186s4g00888,dz186s7g00545,dz186s23g00292,hli2s16g01177,hli2s15g01627,.,.,opy300s41g00360,opy300s30g00889,opy300s21g00051,.,.,ga198s4g01328,ga198s6g01985,ga198s10g00076
cpa1s2g01160,,tc180s10g00100,hum1sNW_018397268.1g00104,dz186s4g00889,dz186s7g00546,dz186s23g00293,.,.,.,opy300s22g01111,opy300s41g00359,.,opy300s21g00052,.,.,.,.,ga198s10g00077
cpa1s2g01159,,tc180s10g00101,hum1sNW_018397268.1g00105,.,dz186s7g00547,.,.,.,.,.,opy300s41g00358,opy300s30g00888,.,.,.,ga198s4g01329,.,.
cpa1s2g01158,,tc180s10g00102,hum1sNW_018397268.1g00106,.,.,dz186s23g00294,hli2s16g01176,hli2s15g01626,.,.,opy300s41g00357,opy300s30g00886,.,.,.,.,ga198s6g01986,.
cpa1s2g01157,,tc180s10g00103,hum1sNW_018397268.1g00107,dz186s4g00890,.,dz186s23g00295,hli2s16g01175,hli2s15g01625,.,.,.,.,opy300s21g00053,.,.,.,.,ga198s10g00078
cpa1s2g01156,,tc180s10g00104,hum1sNW_018397268.1g00108,.,dz186s7g00548,dz186s23g00296,.,hli2s15g01624,.,opy300s22g01112,.,.,opy300s21g00054,.,.,.,.,ga198s10g00079
cpa1s2g01155,,tc180s10g00105,hum1sNW_018397268.1g00109,.,dz186s7g00549,dz186s23g00297,.,.,opy300s28g00536,.,opy300s41g00356,.,opy300s21g00055,.,.,.,.,ga198s10g00080
cpa1s2g01154,,tc180s10g00106,hum1sNW_018397268.1g00110,.,dz186s7g00550,dz186s23g00298,.,.,opy300s28g00535,.,opy300s41g00355,.,opy300s21g00056,ga198s13g00166,.,.,.,ga198s10g00081
cpa1s2g01153,,tc180s10g00107,hum1sNW_018397268.1g00111,.,dz186s7g00551,.,.,hli2s15g01623,opy300s28g00534,.,.,opy300s30g00885,opy300s21g00057,ga198s13g00167,.,.,.,.
cpa1s2g01152,,tc180s10g00108,.,.,dz186s7g00552,.,.,.,.,.,.,opy300s30g00884,.,.,.,.,.,.
cpa1s2g01151,,tc180s10g00109,.,.,dz186s7g00553,dz186s23g00299,.,.,.,.,opy300s41g00354,.,opy300s21g00059,ga198s13g00168,.,ga198s4g01331,.,ga198s10g00083
cpa1s2g01150,,tc180s10g00110,hum1sNW_018397268.1g00112,dz186s4g00893,.,dz186s23g00300,.,.,opy300s28g00533,.,opy300s41g00353,.,opy300s21g00060,.,.,.,.,ga198s10g00085
cpa1s2g01149,,tc180s10g00111,hum1sNW_018397268.1g00113,dz186s4g00894,.,dz186s23g00301,hli2s16g01174,.,.,.,.,opy300s30g00883,opy300s21g00061,.,.,.,ga198s6g01988,ga198s10g00086
cpa1s2g01148,,tc180s10g00112,.,dz186s4g00895,.,.,.,.,opy300s28g00532,.,opy300s41g00352,.,opy300s21g00062,.,.,ga198s4g01332,.,.
cpa1s2g01147,,tc180s10g00113,hum1sNW_018397268.1g00114,dz186s4g00896,.,dz186s23g00302,hli2s16g01172,hli2s15g01622,opy300s28g00531,.,opy300s41g00351,.,opy300s21g00063,.,.,ga198s4g01333,.,ga198s10g00087
cpa1s2g01146,,tc180s10g00114,.,.,.,dz186s23g00303,.,hli2s15g01621,.,.,opy300s41g00350,.,opy300s21g00064,.,.,ga198s4g01334,.,.
.,,tc180s10g00115,hum1sNW_018397268.1g00115,.,dz186s7g00554,.,hli2s16g01171,.,opy300s28g00530,.,.,opy300s30g00882,.,ga198s13g00170,.,.,.,.
cpa1s2g01145,,tc180s10g00116,hum1sNW_018397268.1g00116,dz186s4g00897,dz186s7g00555,dz186s23g00304,hli2s16g01170,hli2s15g01620,opy300s28g00529,opy300s22g01113,opy300s41g00349,opy300s30g00881,opy300s21g00065,ga198s13g00171,ga198s5g03319,ga198s4g01335,ga198s6g01990,ga198s10g00088
cpa1s2g01144,,tc180s10g00117,hum1sNW_018397268.1g00117,.,dz186s7g00556,dz186s23g00305,.,hli2s15g01619,opy300s28g00526,.,opy300s41g00348,.,opy300s21g00066,.,.,ga198s4g01336,.,ga198s10g00089
cpa1s2g01143,,tc180s10g00118,.,.,.,.,.,.,.,.,.,opy300s30g00880,opy300s21g00067,.,.,.,ga198s6g01991,ga198s10g00090
.,,tc180s10g00119,hum1sNW_018397268.1g00118,.,.,.,.,.,.,.,.,.,opy300s21g00068,.,.,.,.,.
cpa1s2g01142,,tc180s10g00120,hum1sNW_018397268.1g00119,.,dz186s7g00558,dz186s23g00307,.,hli2s15g01617,.,.,.,.,opy300s21g00069,.,.,.,.,ga198s10g00091
cpa1s2g01141,,tc180s10g00121,hum1sNW_018397268.1g00120,.,.,dz186s23g00308,hli2s16g01168,.,opy300s28g00525,.,opy300s41g00347,.,.,.,.,ga198s4g01337,.,ga198s10g00112
cpa1s2g01140,,tc180s10g00122,hum1sNW_018397268.1g00121,.,.,dz186s23g00309,hli2s16g01167,hli2s15g01616,opy300s28g00524,.,opy300s41g00346,.,opy300s21g00071,.,.,ga198s4g01338,.,.
cpa1s2g01139,,tc180s10g00123,hum1sNW_018397268.1g00122,dz186s4g00898,dz186s7g00559,dz186s23g00310,hli2s16g01166,hli2s15g01615,opy300s28g00523,.,opy300s41g00345,.,opy300s21g00072,ga198s13g00172,.,ga198s4g01341,.,ga198s10g00071
.,,tc180s10g00124,hum1sNW_018397268.1g00123,.,.,dz186s23g00311,hli2s16g01165,.,opy300s28g00522,.,.,.,.,ga198s13g00173,.,.,.,.
cpa1s2g01138,,tc180s10g00125,hum1sNW_018397268.1g00124,dz186s4g00899,.,.,hli2s16g01164,.,.,.,opy300s41g00344,.,.,.,.,ga198s4g01345,.,.
cpa1s2g01137,,tc180s10g00126,hum1sNW_018397268.1g00127,.,dz186s7g00560,dz186s23g00312,hli2s16g01163,hli2s15g01614,.,opy300s22g01115,.,opy300s30g00879,opy300s21g00073,.,.,.,.,ga198s10g00064
cpa1s2g01136,,tc180s10g00127,hum1sNW_018397268.1g00129,dz186s4g00900,.,.,.,hli2s15g01613,.,opy300s22g01116,.,.,opy300s21g00074,.,.,.,.,ga198s10g00063
cpa1s2g01135,,tc180s10g00128,hum1sNW_018397268.1g00130,dz186s4g00901,dz186s7g00561,dz186s23g00313,hli2s16g01162,hli2s15g01612,opy300s28g00520,opy300s22g01117,.,opy300s30g00878,opy300s21g00075,ga198s13g00174,.,.,ga198s6g01993,ga198s10g00062
cpa1s2g01134,,tc180s10g00129,hum1sNW_018397268.1g00131,dz186s4g00902,dz186s7g00562,dz186s23g00314,hli2s16g01157,.,.,.,opy300s41g00343,.,opy300s21g00076,.,.,ga198s4g01349,.,ga198s10g00061
cpa1s2g01132,,tc180s10g00130,hum1sNW_018397268.1g00132,dz186s4g00903,dz186s7g00563,dz186s23g00315,hli2s16g01156,hli2s15g01611,opy300s28g00518,.,opy300s41g00342,opy300s30g00877,opy300s21g00077,ga198s13g00175,.,.,ga198s6g01994,ga198s10g00059
cpa1s2g01131,,tc180s10g00131,hum1sNW_018397268.1g00133,.,dz186s7g00564,dz186s23g00316,.,hli2s15g01610,.,opy300s22g01118,.,.,opy300s21g00078,.,ga198s5g03318,.,.,ga198s10g00058
cpa1s2g01128,,tc180s10g00132,hum1sNW_018397268.1g00134,dz186s4g00904,dz186s7g00565,dz186s23g00317,hli2s16g01154,hli2s15g01609,.,opy300s22g01119,.,opy300s30g00876,opy300s21g00079,.,.,.,.,ga198s10g00054
cpa1s2g01127,,tc180s10g00133,hum1sNW_018397268.1g00135,dz186s4g00905,.,dz186s23g00318,hli2s16g01152,hli2s15g01608,opy300s28g00517,.,opy300s41g00341,opy300s30g00875,opy300s21g00080,ga198s13g00176,.,.,.,ga198s10g00053
cpa1s2g01126,,tc180s10g00134,hum1sNW_018397268.1g00136,dz186s4g00906,dz186s7g00566,dz186s23g00319,.,.,opy300s28g00516,.,.,opy300s30g00874,opy300s21g00081,ga198s13g00177,.,.,ga198s6g01997,ga198s10g00051
cpa1s2g01125,,tc180s10g00135,hum1sNW_018397268.1g00137,dz186s4g00907,.,.,hli2s16g01151,.,.,.,.,opy300s30g00873,opy300s21g00082,.,.,.,ga198s6g01998,.
cpa1s2g01124,,tc180s10g00136,hum1sNW_018397268.1g00138,dz186s4g00908,dz186s7g00567,dz186s23g00320,hli2s16g01150,hli2s15g01607,.,.,opy300s41g00340,opy300s30g00872,opy300s21g00083,.,.,ga198s4g01351,ga198s6g01999,ga198s10g00050
cpa1s2g01123,,tc180s10g00137,hum1sNW_018397268.1g00139,dz186s4g00909,.,.,hli2s16g01149,.,.,.,.,opy300s30g00871,.,.,.,.,ga198s6g02000,.
.,,tc180s10g00138,hum1sNW_018397268.1g00140,.,.,.,.,.,.,.,.,.,opy300s21g00084,.,.,.,.,.
.,,tc180s10g00139,hum1sNW_018397268.1g00141,dz186s4g00910,.,.,.,.,.,.,.,.,opy300s21g00085,.,.,.,.,.
cpa1s2g01122,,tc180s10g00140,hum1sNW_018397268.1g00142,dz186s4g00911,.,.,.,hli2s15g01606,.,.,.,.,opy300s21g00086,.,.,.,.,ga198s10g00049
cpa1s2g01121,,tc180s10g00141,hum1sNW_018397268.1g00144,dz186s4g00912,.,dz186s23g00321,.,.,.,.,.,opy300s30g00869,opy300s21g00087,.,.,.,ga198s6g02001,ga198s10g00048
cpa1s2g01120,,tc180s10g00142,hum1sNW_018397268.1g00145,dz186s4g00913,.,dz186s23g00322,.,hli2s15g01604,.,.,opy300s41g00339,.,opy300s21g00088,.,.,.,ga198s6g02002,.
cpa1s2g01119,,tc180s10g00143,hum1sNW_018397268.1g00147,.,.,dz186s23g00323,hli2s16g01148,hli2s15g01598,opy300s28g00514,.,opy300s41g00338,.,.,ga198s13g00180,.,.,.,.
